"Lake+Worth,+FL",-80.0684479,26.6167555
"Stow,+MA",-71.5056199,42.4370374
"Crofton,+MD",-76.68746709999999,39.0017772
"Pentagon,+DC",-77.0562669,38.8718568
"Menands,+NY",-73.72456389999999,42.6920233
"Southern+Pines,+NC",-79.3922539,35.1740471
"Pleasant+Hill,+CA",-122.0607963,37.9479786
"Randolph+AFB,+TX",-98.27480299999999,29.533603
"Henderson,+CO",-104.8660597,39.9202178
"Morgantown,+PA",-75.88994079999999,40.1552847
"Tracy,+CA",-121.4252227,37.7396513
"Eastlake,+OH",-81.4503924,41.65393590000001
"Norco,+CA",-117.548661,33.9311257
"Napa,+CA",-122.286865,38.2975381
"Stone+Mountain,+GA",-84.17019599999999,33.8081608
"Chico,+CA",-121.8374777,39.7284944
"Granite+City,+IL",-90.14871989999999,38.7014389
"Parker,+CO",-104.7613633,39.5186002
"Vallejo,+CA",-122.2566367,38.1040864
"Bloomfield,+NJ",-74.1854209,40.8067546
"Spartanburg,+SC",-81.9320482,34.9495672
"Chicopee,+MA",-72.6078672,42.1487043
"Bensalem,+PA",-74.9325683,40.09944249999999
"Liberty+Lake,+WA",-117.1124241,47.6743428
"Cranford,+NJ",-74.2995928,40.6584212
"Lancaster,+NY",-78.6341996,42.8982361
"Fontana,+CA",-117.435048,34.0922335
"Warsaw,+IN",-85.8530469,41.2381
"East+Peoria,+IL",-89.5800978,40.666149
"Taylor,+TX",-97.40944379999999,30.5707551
"Belleville,+IL",-89.9839935,38.5200504
"Fort+Eustis,+VA",-76.5775744,37.1525136
"Poulsbo,+WA",-122.6465372,47.735928
"Hampton,+NH",-70.83892190000002,42.93759319999999
"Vero+Beach,+FL",-80.39727359999999,27.6386434
"Apopka,+FL",-81.5322149,28.6934076
"McHenry,+IL",-88.2667534,42.333355
"Annandale,+VA",-77.1963703,38.8303905
"San+Dimas,+CA",-117.8067257,34.1066756
"Spring+Hill,+TN",-86.9300023,35.751179
"Sanford,+NC",-79.1802994,35.4798757
"Hanover,+PA",-76.9830358,39.8006553
"Daly+City,+CA",-122.4702079,37.6879241
"West+Melbourne,+FL",-80.65338779999999,28.0716832
"Killeen,+TX",-97.72779589999999,31.1171194
"Matawan,+NJ",-74.2295891,40.41482999999999
"Cornelius,+NC",-80.86007359999999,35.4868032
"Altoona,+PA",-78.3947359,40.5186809
"Camas,+WA",-122.4045037,45.5874666
"Lebanon,+PA",-76.5025742,40.3666686
"Eaton,+OH",-84.6366201,39.7439405
"Dexter,+MI",-83.8885552,42.33836970000001
"Springdale,+OH",-84.48522129999999,39.287002
"Ardmore,+PA",-75.2854622,40.0067785
"Montville,+NJ",-74.383763,40.9148209
"Humble,+TX",-95.26215529999999,29.99883119999999
"Litchfield,+IL",-89.65425789999999,39.1753256
"Benicia,+CA",-122.1585777,38.049365
"Torrington,+CT",-73.1211715,41.8003049
"Athens,+OH",-82.1012554,39.3292396
"Fairfax+County,+VA",-77.2405153,38.9085472
"Pine+Brook,+NJ",-74.3440842,40.8674879
"Longwood,+FL",-81.3384011,28.7030519
"Riverside,+MO",-94.61301209999999,39.1775031
"Saint+Paul+Park,+MN",-92.99255769999999,44.8348405
"Danville,+IL",-87.6300207,40.124481
"Roseville,+MI",-82.9371409,42.4972583
"Mesquite,+TX",-96.5991593,32.76679550000001
"Murrysville,+PA",-79.69754499999999,40.4284015
"Whitehouse+Station,+NJ",-74.7702576,40.6155663
"Saline,+MI",-83.7816075,42.1667072
"Township+of+West+Chester,+OH",-84.41726659999999,39.3321262
"Roslyn,+NY",-73.6509622,40.7998227
"Middletown,+NY",-74.42293409999999,41.4459271
"Moorhead,+MN",-96.76780389999999,46.8737648
"Effingham,+IL",-88.5433829,39.1200418
"Crystal+Lake,+IL",-88.31619649999999,42.2411344
"Salt+Lake+County,+UT",-111.9522491,40.644188
"Dover,+NJ",-74.5621025,40.883988
"Lakewood,+OH",-81.7981908,41.4819932
"Granville,+OH",-82.51960369999999,40.06811920000001
"Shelby+Charter+Township,+MI",-83.0329934,42.670782
"Oconomowoc,+WI",-88.4992659,43.1116731
"University+Park,+IL",-87.6833769,41.44003439999999
"Germantown,+TN",-89.8100858,35.0867577
"Oregon+City,+OR",-122.6048473,45.3363593
"Wheaton,+IL",-88.1070127,41.8661403
"La+Vista,+NE",-96.031127,41.18388780000001
"West+Trenton,+NJ",-74.8181929,40.2640578
"Souderton,+PA",-75.32517589999999,40.3117706
"Ocoee,+FL",-81.5439619,28.5691677
"Northfield,+MN",-93.161604,44.4582983
"Neptune+City,+NJ",-74.03141649999999,40.2005472
"Grand+Blanc,+MI",-83.6299518,42.9275277
"Palm+Harbor,+FL",-82.7637127,28.0780718
"Camp+Lejeune,+NC",-77.4013403,34.6250544
"Riverdale,+MD",-76.9316408,38.963444
"Plant+City,+FL",-82.1128641,28.0186323
"Warrenton,+VA",-77.7952712,38.7134516
"Irondale,+AL",-86.70721019999999,33.5381601
"Chalfont,+PA",-75.2090623,40.2884395
"Mettawa,+IL",-87.9259058,42.2333571
"Fort+Carson,+CO",-104.7920877,38.7421321
"Lakewood,+WA",-122.518458,47.1717649
"Newberg,+OR",-122.9469406,45.3064628
"Luke+AFB,+AZ",-112.3755018,33.5414884
"Lexington,+SC",-81.2362107,33.9815369
"Norwalk,+CA",-118.081733,33.9022367
"Wahiaw,+HI",-158.0209227,21.5010495
"East+Greenwich,+RI",-71.51304449999999,41.6342619
"Cinnaminson,+NJ",-74.99276929999999,39.9969646
"Coronado,+CA",-117.1830891,32.6858853
"Morton,+IL",-89.45926089999999,40.6128161
"Bartlett,+IL",-88.1856301,41.9950276
"Toms+River,+NJ",-74.1979458,39.9537358
"Gig+Harbor,+WA",-122.5801293,47.32926399999999
"Westfield,+MA",-72.749538,42.1250929
"Euless,+TX",-97.08195409999999,32.8370727
"McLeansville,+NC",-79.65863829999999,36.1073575
"Newburyport,+MA",-70.87727509999999,42.8125913
"Hazleton,+PA",-75.97464719999999,40.9584181
"Berwyn,+IL",-87.7936685,41.85058739999999
"Cottage+Grove,+MN",-92.9438218,44.8277446
"River+Falls,+WI",-92.6238082,44.8613563
"DeKalb,+IL",-88.75036469999999,41.9294736
"North+Miami,+FL",-80.1867138,25.8900949
"Coatesville,+PA",-75.8238355,39.9831616
"Mason,+MI",-84.4435845,42.5792027
"Bloomingdale,+IL",-88.0809036,41.9575285
"Latrobe,+PA",-79.37948109999999,40.3211808
"Arden,+NC",-82.5166982,35.4661613
"Roselle,+IL",-88.07979329999999,41.9847504
"North+Hills,+NY",-73.6765187,40.7809343
"Fort+McNair,+DC",-77.01388709999999,38.8682702
"Lorain,+OH",-82.1823746,41.452819
"Gulf+Breeze,+FL",-87.1638574,30.3571438
"Medley,+FL",-80.3264404,25.8406526
"Zanesville,+OH",-82.0131924,39.9403453
"China+Lake,+CA",-117.66173,35.6507888
"Port+Huron,+MI",-82.42491419999999,42.9708634
"Norwell,+MA",-70.7927832,42.1615157
"Rockford,+MI",-85.5600316,43.1200272
"Pennsauken,+NJ",-75.058009,39.9562052
"Freeport,+ME",-70.1031201,43.8570065
"Montrose,+CA",-118.2351192,34.228754
"Elkhorn,+NE",-96.2368465,41.2831958
"Holly+Springs,+NC",-78.8336218,35.6512655
"Kentfield,+CA",-122.5571997,37.9521465
"Tamarac,+FL",-80.2497707,26.2128609
"Central,+LA",-118.3228165,34.0686748
"Hiawatha,+IA",-91.6815252,42.0491958
"Weymouth,+MA",-70.94103559999999,42.2180724
"Orrville,+OH",-81.7640212,40.8436663
"Geismar,+LA",-91.00650879999999,30.2193468
"Vernon,+CA",-118.230073,34.003903
"Normal,+IL",-88.9906312,40.5142026
"Orland+Park,+IL",-87.85394250000002,41.6303103
"Millersville,+MD",-76.64858219999999,39.0574783
"Parma,+OH",-81.7229086,41.4047742
"Florissant,+MO",-90.322614,38.789217
"Wyandotte,+MI",-83.14992389999999,42.21420639999999
"Santa+Clarita,+CA",-118.542586,34.3916641
"Bensenville,+IL",-87.94006569999999,41.9550296
"Bowling+Green,+OH",-83.6513229,41.3747744
"Berea,+OH",-81.8543026,41.3661614
"Robins+AFB,+GA",-83.591719,32.6400014
"Swiftwater,+PA",-75.3266416,41.0881409
"Lafayette+Hill,+PA",-75.2531539,40.09274910000001
"Bolling+AFB,+DC",-77.0144498,38.8451309
"Park+Ridge,+IL",-87.84061919999999,42.0111412
"Phoenixville,+PA",-75.51491279999999,40.1303822
"Carteret,+NJ",-74.2282005,40.5773266
"Middle+River,+MD",-76.4394056,39.3342744
"Yorba+Linda,+CA",-117.8132571,33.88850350000001
"Lenoir+City,+TN",-84.2560299,35.7972998
"Allegan,+MI",-85.8553031,42.5291989
"Hudson,+WI",-92.7568703,44.9746896
"Ashland,+VA",-77.47998369999999,37.7590318
"Dartmouth,+MA",-70.9704787,41.6130323
"Sturtevant,+WI",-87.8945229,42.69807489999999
"San+Angelo,+TX",-100.4370375,31.4637723
"Alsip,+IL",-87.73866190000001,41.6689223
"Redding,+CA",-122.3916754,40.5865396
"Nottingham,+NH",-71.099784,43.1145285
"Monroe,+WA",-121.970958,47.8553772
"Papillion,+NE",-96.0422378,41.1544432
"Edinburgh,+IN",-85.96665770000001,39.3542176
"Bloomsburg,+PA",-76.4549457,41.003698
"McMinnville,+OR",-123.1987163,45.21011619999999
"Surprise,+AZ",-112.3679279,33.6292337
"Manlius,+NY",-75.96954649999999,43.0581768
"Franksville,+WI",-87.91300070000001,42.7600616
"Auburn,+NH",-71.348398,43.0045288
"Henrietta,+NY",-77.6128039,43.0592452
"West+Caldwell,+NJ",-74.3018154,40.8409329
"Athens,+AL",-86.9716741,34.8028661
"Sudbury,+MA",-71.4161725,42.3834278
"Fitchburg,+MA",-71.8022955,42.5834228
"Visalia,+CA",-119.2920585,36.3302284
"Seminole,+FL",-82.79121339999999,27.8397466
"Walnut,+CA",-117.8653386,34.0202894
"New+Rochelle,+NY",-73.7823549,40.9114882
"Willowbrook,+IL",-87.9358931,41.7697533
"Leominster,+MA",-71.759794,42.5250906
"West+Springfield,+MA",-72.6203675,42.1070383
"Missouri+City,+TX",-95.5377215,29.6185669
"Braselton,+GA",-83.7626729,34.1092735
"Bryn+Mawr,+PA",-75.3151772,40.0230237
"Simpsonville,+SC",-82.25428339999999,34.7370639
"Hampton+Roads,+VA",-76.38681799999999,36.9614181
"Sebastian,+FL",-80.4706078,27.816415
"Pasco,+WA",-119.0922316,46.2305049
"Brooklyn+Center,+MN",-93.3327283,45.076076
"Rochelle+Park,+NJ",-74.07512729999999,40.9073328
"Haltom+City,+TX",-97.26918169999999,32.7995738
"Union+City,+GA",-84.5424299,33.5870558
"Gunpowder,+MD",-76.3877382,39.4148299
"Skillman,+NJ",-74.7146817,40.4201165
"Monroe,+OH",-84.3621634,39.44033599999999
"New+Port+Richey,+FL",-82.7192671,28.2441768
"Eagle,+ID",-116.3540138,43.6954424
"Acworth,+GA",-84.6768796,34.0659329
"East+Cleveland,+OH",-81.57901369999999,41.5331066
"Royersford,+PA",-75.5379639,40.1842688
"Holtsville,+NY",-73.0451085,40.8153762
"Marine,+IL",-89.7775939,38.7864361
"Seffner,+FL",-82.27564679999999,27.9836329
"Township+of+Piscataway,+NJ",-74.4642861,40.554887
"Huntsville,+TX",-95.55077709999999,30.7235263
"Aurora,+OH",-81.3453858,41.3175549
"Wethersfield,+CT",-72.6596244,41.7063537
"Circleville,+OH",-82.9460133,39.600618
"Flemington,+NJ",-74.85933179999999,40.5123258
"Washington+Navy+Yard,+DC",-76.9945473,38.8746334
"Sewell,+NJ",-75.1441926,39.7662167
"Oxon+Hill,+MD",-76.98972780000001,38.80331779999999
"Webster+Groves,+MO",-90.3573389,38.5925524
"Pawtucket,+RI",-71.38255579999999,41.878711
"Stoughton,+MA",-71.10920120000002,42.1229099
"San+Marcos,+TX",-97.9413941,29.8832749
"Walton,+NY",-75.12933509999999,42.1695296
"Lithia+Springs,+GA",-84.6604899,33.7939953
"Liberty,+MO",-94.4191177,39.2461138
"Laguna+Niguel,+CA",-117.7149438,33.5236744
"Peapack,+NJ",-74.6576091,40.7151691
"Rogers,+MN",-93.5525206,45.1878015
"Winchester,+KY",-84.17965029999999,37.990079
"Marion,+IL",-88.9331256,37.7306054
"Marion,+IA",-91.5968958,42.033279
"Sausalito,+CA",-122.4852507,37.8590937
"Suffern,+NY",-74.1495889,41.1148179
"Palm+Beach,+FL",-80.0364297,26.7056206
"Lutz,+FL",-82.4614831,28.1511243
"Lockport,+IL",-88.05783699999999,41.5894752
"Woodland,+CA",-121.7732971,38.67851570000001
"Dripping+Springs,+TX",-98.0866781,30.1902067
"Brenham,+TX",-96.39774419999999,30.1668828
"Carbondale,+IL",-89.2167501,37.7272727
"Mansfield,+OH",-82.5154471,40.75839
"Alvin,+TX",-95.24410089999999,29.4238472
"West+Covina,+CA",-117.9389526,34.0686208
"Linden,+NJ",-74.24459019999999,40.6220478
"Glassboro,+NJ",-75.1118422,39.70289229999999
"Crestview+Hills,+KY",-84.58494379999999,39.0272829
"Westchester+County,+NY",-73.7948516,41.1220194
"Saco,+ME",-70.4428286,43.5009176
"Shalimar,+FL",-86.5791189,30.4457544
"Gray+Court,+SC",-82.113438,34.6081774
"Tolland,+CT",-72.3686931,41.8714865
"Shoreline,+WA",-122.3456972,47.7559659
"Tarzana,+CA",-118.5506158,34.1494848
"East+Alton,+IL",-90.1112184,38.8803256
"Mill+Valley,+CA",-122.5449763,37.9060368
"Northlake,+IL",-87.8956185,41.9172526
"Hickam+AFB,+HI",-157.9584246,21.3393308
"Port+Hueneme,+CA",-119.1951074,34.1477829
"Mount+Pleasant,+MI",-84.7675139,43.59780749999999
"Princeton+Junction,+NJ",-74.61987909999999,40.3173301
"West+Reading,+PA",-75.9474322,40.33370379999999
"Huntingdon+Valley,+PA",-75.07279559999999,40.1379904
"Vineland,+NJ",-75.02596369999999,39.4863773
"Salt+Lake,+UT",-111.8910474,40.7607793
"Wake+Forest,+NC",-78.50972279999999,35.9798734
"Batavia,+OH",-84.1768795,39.0770072
"Apple+Valley,+MN",-93.21772000000001,44.7319094
"Mattawan,+MI",-85.784453,42.2094839
"Martinez,+CA",-122.1341321,38.0193657
"North+Island,+CA",-117.1988585,32.6980513
"Little+Falls,+NJ",-74.20822860000001,40.8690101
"Christiansburg,+VA",-80.4089389,37.1298517
"Taylorsville,+UT",-111.9388258,40.66772479999999
"Sterling,+IL",-89.69621939999999,41.788642
"Wytheville,+VA",-81.084811,36.9484528
"Chestnut+Hill,+MA",-71.166187,42.3303798
"Key+Biscayne,+FL",-80.1628248,25.693713
"Roxboro,+NC",-78.982788,36.3937519
"Yorktown,+VA",-76.5096731,37.2387556
"Signal+Hill,+CA",-118.1678456,33.8044614
"Avon,+OH",-82.03542250000001,41.4517093
"Heathrow,+FL",-81.3701881,28.7728194
"Boyce,+VA",-78.0594426,39.0931617
"Ybor+City,+FL",-82.4350941,27.9650212
"Astoria,+NY",-73.92346189999999,40.7643574
"Orange+Park,+FL",-81.706484,30.1660736
"Mayport,+FL",-81.42995859999999,30.3923949
"Hinsdale,+IL",-87.9370052,41.8008642
"Clemmons,+NC",-80.3819984,36.0215258
"Mojave,+CA",-118.1739645,35.0524699
"Charter+Township+of+Commerce,+MI",-83.48823469999999,42.5750853
"Pacific,+MO",-90.7415194,38.4819976
"Wichita+Falls,+TX",-98.4933873,33.9137085
"Quincy,+IL",-91.4098726,39.9356016
"Canal+Winchester,+OH",-82.8123646,39.8466556
"Commerce+City,+CO",-104.9338675,39.8083196
"Georgetown,+KY",-84.55883109999999,38.2097967
"Belding,+MI",-85.228906,43.0978094
"Harvey,+IL",-87.6467131,41.6100344
"Cromwell,+CT",-72.6453705,41.5950989
"Promontory+Point,+UT",-112.546791,41.61977
"Yellow+Springs,+OH",-83.88687399999999,39.8064486
"Mount+Kisco,+NY",-73.72707609999999,41.2042616
"Ballston,+VA",-77.1053673,38.8858006
"Wharton,+NJ",-74.5818254,40.8931546
"Morrow,+GA",-84.33936829999999,33.5831662
"Clinton,+MA",-71.68290809999999,42.41676349999999
"Monaca,+PA",-80.2714505,40.6872885
"Salinas,+CA",-121.6555013,36.6777372
"Arlington,+MA",-71.1564729,42.4153925
"Medina,+OH",-81.8552196,41.143245
"Mercer+Island,+WA",-122.2220674,47.5706548
"Homestead,+FL",-80.4775569,25.4687224
"Pelham,+AL",-86.8099885,33.2856687
"Robbinsdale,+MN",-93.3385614,45.032187
"Hooksett,+NH",-71.46512830000002,43.0967213
"Pflugerville,+TX",-97.6222665,30.4548451
"Elkton,+VA",-78.6236277,38.4079042
"North+Kingstown,+RI",-71.4536835,41.5568315
"Nicholasville,+KY",-84.5729961,37.8806341
"Wallops+Island,+VA",-75.437386,37.8815432
"Forest+Grove,+OR",-123.1208596,45.5263514
"Jeffersontown,+KY",-85.5644033,38.1942356
"Kapolei,+HI",-158.0568965,21.3353909
"Newbury+Park,+CA",-118.9070887,34.1805403
"Sayreville,+NJ",-74.360846,40.45940210000001
"San+Fernando+Valley,+CA",-118.4396756,34.1825782
"Loma+Linda,+CA",-117.2611527,34.0483474
"Gettysburg,+PA",-77.2310955,39.8309293
"Tarrant+County,+TX",-97.35165579999999,32.7732044
"Robinson+Township,+PA",-80.1316927,40.46579240000001
"Palm+Springs,+FL",-80.0961538,26.6359009
"Placentia,+CA",-117.8627548,33.8710729
"Rye+Brook,+NY",-73.68346210000001,41.0192641
"Milwaukie,+OR",-122.6323315,45.4465323
"Mineola,+NY",-73.64068449999999,40.7492678
"Hackettstown,+NJ",-74.8290555,40.8539879
"Bedford+Park,+IL",-87.7812524,41.7641723
"Kearny,+NJ",-74.1454214,40.7684342
"Kingstowne,+VA",-77.1390717,38.776465
"Barrington,+IL",-88.1361888,42.1539141
"Cedar+Knolls,+NJ",-74.4500053,40.821763
"Township+of+Monroe,+NJ",-74.43304739999999,40.336419
"Murfreesboro,+TN",-86.39027,35.8456213
"Middletown,+DE",-75.7163207,39.449556
"Freeport,+IL",-89.6212271,42.2966861
"Highland+Park,+IL",-87.8003437,42.1816918
"Lancaster,+OH",-82.5993294,39.7136754
"Covina,+CA",-117.8903397,34.0900091
"Edinburg,+TX",-98.1633432,26.3017374
"Marshall,+VA",-77.85776729999999,38.8648561
"Boston,+NY",-78.7376522,42.62890489999999
"Danville,+VA",-79.39502279999999,36.5859718
"Branchville,+NJ",-74.7523874,41.1464852
"Huntley,+IL",-88.4281415,42.1680796
"South+Amboy,+NJ",-74.290702,40.4778838
"Canandaigua,+NY",-77.2816984,42.887535
"Winfield,+IL",-88.1609031,41.8616956
"Cheswick,+PA",-79.7992155,40.5417343
"Toronto,+OH",-80.60090579999999,40.4642335
"Denville,+NJ",-74.47737750000002,40.8923212
"San+Gabriel,+CA",-118.1058333,34.09611110000001
"Laredo,+TX",-99.5075519,27.5035613
"Streetsboro,+OH",-81.3459405,41.2392227
"Jamaica+Plain,+MA",-71.1151431,42.3097365
"Fairburn,+GA",-84.5810418,33.5670562
"Ronkonkoma,+NY",-73.1241488,40.80641869999999
"Hanover+Park,+IL",-88.1450735,41.9994722
"Fort+Pierce,+FL",-80.3256056,27.4467056
"East+Meadow,+NY",-73.5590157,40.7139898
"Salem,+VA",-80.05476259999999,37.2934681
"North+Salt+Lake,+UT",-111.9068824,40.8485564
"Blythewood,+SC",-80.97397699999999,34.2143159
"Grimes,+IA",-93.7925199,41.6883646
"Burlington,+WI",-88.27620259999999,42.6780726
"Greenvale,+NY",-73.62846139999999,40.8106558
"Panama+City+Beach,+FL",-85.8054879,30.1765914
"Upper+Providence,+PA",-75.4927278,40.1723141
"Paulsboro,+NJ",-75.2404607,39.830391
"El+Dorado+Hills,+CA",-121.082167,38.6857367
"Blair,+NE",-96.1350702,41.5446975
"Sandusky,+OH",-82.71168209999999,41.4561754
"Chillicothe,+OH",-82.9824019,39.3331197
"Newington,+NH",-70.8336668,43.1000871
"Goose+Creek,+SC",-80.03258670000001,32.9810059
"Millville,+NJ",-75.0393438,39.4020596
"Post+Falls,+ID",-116.9515856,47.7179578
"National+City,+CA",-117.0991967,32.6781085
"Carolina,+PR",-65.9626213,18.3803255
"Dorado+Municipio,+PR",-66.2676683,18.4588347
"Lyndhurst,+OH",-81.4887315,41.5200523
"Holly,+MI",-83.6277255,42.7919727
"Falmouth,+MA",-70.60858859999999,41.5532208
"Falmouth,+ME",-70.2601759,43.7435343
"Sacaton,+AZ",-111.7392993,33.0767225
"West+Conshohocken,+PA",-75.31629509999999,40.0698321
"Paoli,+PA",-75.4876445,40.0419021
"Bluemont,+VA",-77.8338839,39.1112168
"Sunset+Hills,+MO",-90.407341,38.5389423
"Ramsey,+MN",-93.45,45.2611
"Amherst,+NH",-71.6253487,42.8614748
"Greenland,+NH",-70.8328322,43.0361995
"La+Grange,+IL",-87.8692254,41.8050314
"Houghton,+MI",-88.5694182,47.12113309999999
"Amelia,+OH",-84.2177136,39.0283966
"Ashland,+MA",-71.4633956,42.2612067
"Concordville,+PA",-75.5280085,39.8856076
"Ladson,+SC",-80.1098123,32.9857275
"Bay+Minette,+AL",-87.7730474,30.8829628
"Montgomeryville,+PA",-75.2437853,40.24732909999999
"Abingdon,+VA",-81.9773482,36.70983349999999
"San+Marcos,+CA",-117.1661449,33.1433723
"Newton,+NC",-81.22147079999999,35.6698552
"Lincolnwood,+IL",-87.73005940000002,42.0044757
"Oak+Park+Heights,+MN",-92.79298419999999,45.0313559
"Camp+H+M+Smith,+HI",-157.9095172,21.3852575
"Cockeysville,+MD",-76.6438598,39.4812172
"Cudahy,+WI",-87.861471,42.959738
"Fremont,+OH",-83.1218634,41.3503303
"Bryan,+OH",-84.5524508,41.4747732
"Davis-Monthan+AFB,+AZ",-110.8592578,32.1675525
"Ashland,+OH",-82.3182178,40.8686675
"Burien,+WA",-122.3405305,47.4668384
"Juncos,+PR",-65.92099700000001,18.2274558
"East+Norriton,+PA",-75.3365695,40.1517741
"Palm+Desert,+CA",-116.3744556,33.7222445
"Sewickley,+PA",-80.1844243,40.5364846
"Ottawa,+IL",-88.8425769,41.3455892
"Crest+Hill,+IL",-88.0986709,41.554753
"Hollister,+CA",-121.4016021,36.8524545
"Dallas+County,+TX",-96.83509989999999,32.8024682
"Lockport,+NY",-78.6903098,43.1706128
"Wellington,+FL",-80.2683571,26.6617635
"Brunswick,+ME",-69.966996,43.9140162
"Spanish+Fork,+UT",-111.654923,40.114955
"Snellville,+GA",-84.0199108,33.857328
"Anderson,+IN",-85.6802541,40.1053196
"Concord,+OH",-81.2408689,41.6748445
"Thorofare,+NJ",-75.19693459999999,39.8422093
"East+Petersburg,+PA",-76.35412649999999,40.10009609999999
"Kingston,+NY",-73.9973608,41.9270367
"Blue+Springs,+MO",-94.2816148,39.0169509
"Milford,+NH",-71.6489836,42.8353619
"Bartlett,+TN",-89.8739753,35.2045328
"San+Fernando,+CA",-118.4389719,34.2819461
"Savage,+MN",-93.3591147,44.7647329
"Canby,+OR",-122.6921558,45.26220499999999
"North+Quincy,+MA",-71.0245188,42.28118430000001
"Highland+Heights,+OH",-81.47845219999999,41.5519954
Maryland,-76.64127119999999,39.0457549
"Rye,+NY",-73.68373989999999,40.9806535
"Newburgh,+NY",-74.0104178,41.5034271
"Woods+Cross,+UT",-111.89216,40.8716119
"Fulton+County,+GA",-84.3962535,33.8033965
"Grandview,+MO",-94.5330096,38.8858407
"Martinsville,+VA",-79.8725386,36.6915262
"Winter+Garden,+FL",-81.58618469999999,28.5652787
"Jefferson+Hills,+PA",-79.93199419999999,40.2911809
"Sparks+Glencoe,+MD",-76.6735137,39.5473962
"New+Century,+KS",-94.8994355,38.8226337
"Odessa,+FL",-82.5579537,28.1793926
"Palm+Springs,+CA",-116.5452921,33.8302961
"Richmond+Heights,+MO",-90.31955959999999,38.6286631
"Brillion,+WI",-88.0642658,44.1772137
"Clark,+NJ",-74.3127631,40.6278031
"Walpole,+MA",-71.2495096,42.1417442
"Fredericksburg,+PA",-76.42829329999999,40.4437018
"Patuxent,+MD",-76.747688,38.539967
"Morganton,+NC",-81.6848188,35.7454071
"Haverford,+PA",-75.3208107,40.0022406
"Sherwood,+AR",-92.2243153,34.8150907
"East+Windsor,+CT",-72.5578799,41.9161361
"Uniontown,+PA",-79.71643259999999,39.900076
"Greenville,+WI",-88.53649539999999,44.3002628
"Adrian,+MI",-84.03716589999999,41.8975471
"Crescent+Springs,+KY",-84.5816106,39.0514492
"Big+Rapids,+MI",-85.4836557,43.6980782
"Jamesburg,+NJ",-74.4401513,40.3526079
"Amsterdam,+NY",-74.190356,42.9377453
"Shepherdsville,+KY",-85.7157924,37.9883991
"Southbridge,+MA",-72.0333905,42.0751065
"Warren,+PA",-79.29021329999999,41.8143331
"North+Syracuse,+NY",-76.1299238,43.1347897
"Harleysville,+PA",-75.3871206,40.2795476
"Mission+Hills,+CA",-118.4688776,34.2722582
"Beale+AFB,+CA",-121.3598812,39.111504
"Clinton,+TN",-84.1318632,36.1034126
"Andover,+MN",-93.29134049999999,45.2332984
"Center+Line,+MI",-83.0277002,42.4850362
"Clermont,+FL",-81.77285429999999,28.5494447
"West+Greenwich,+RI",-71.66381319999999,41.62854979999999
"West,+TX",-97.0916692,31.8023831
Indiana,-86.1349019,40.2671941
"White+Marsh,+MD",-76.45990429999999,39.3794196
"Clarksburg,+MD",-77.27942879999999,39.2387164
"Parkville,+MD",-76.5396875,39.3773292
"Kingston,+RI",-71.52255980000001,41.48037910000001
"San+Gabriel+Valley,+CA",-118.0370113,34.0333443
"Moore,+OK",-97.48670279999999,35.3395079
"Township+of+Washington,+MI",-83.03226910000001,42.7524798
"Altoona,+IA",-93.47508359999999,41.6435514
"Orangeburg,+NY",-73.94958179999999,41.0464858
"Dallas/Fort+Worth+International+Airport,+TX",-97.0403352,32.8998091
"Lodi,+CA",-121.2722194,38.1341477
"Victoria,+TX",-97.0035982,28.8052674
"Holliston,+MA",-71.4245049,42.20009659999999
"Plainfield,+IL",-88.2120315,41.632223
"Sun+Valley,+CA",-118.3812562,34.2279298
"Snohomish,+WA",-122.0981847,47.91287560000001
"Maple+Shade,+NJ",-74.9923915,39.9526127
"East+Moline,+IL",-90.4442979,41.5008673
"Solana+Beach,+CA",-117.2711481,32.991155
"Perth+Amboy,+NJ",-74.2654234,40.5067723
"Chagrin+Falls,+OH",-81.3910999,41.4298516
"Sherman,+TX",-96.6088805,33.6356618
"Charles+Town,+WV",-77.8597175,39.28899029999999
"Conklin,+NY",-75.80380099999999,42.0342437
"Cocoa+Beach,+FL",-80.6075513,28.3200067
"Greenfield,+WI",-88.0125865,42.9614039
"Eighty+Four,+PA",-80.13302639999999,40.18260170000001
"Sycamore,+IL",-88.6867538,41.9889173
"Lynnfield,+MA",-71.0465638,42.53869
"Ponte+Vedra+Beach,+FL",-81.3852595,30.2400058
"Forest+Hills,+NY",-73.8448469,40.718106
"Springville,+UT",-111.6107526,40.1652335
"Duryea,+PA",-75.76243869999999,41.3513207
"Mukwonago,+WI",-88.33342739999999,42.8666803
"North+Liberty,+IA",-91.60809739999999,41.739482
"Tomball,+TX",-95.6160549,30.0971621
"Long+Grove,+IL",-87.99785179999999,42.1783584
"Leander,+TX",-97.8530686,30.5788055
"Mount+Airy,+MD",-77.154704,39.3762145
"South+Florida,+FL",-81.5157535,27.6648274
"Easley,+SC",-82.6015206,34.829838
"Chicago+Heights,+IL",-87.6355995,41.506146
"Amesbury,+MA",-70.93003759999999,42.85839250000001
"Camp+Smith,+HI",-157.9095172,21.3852575
"Lancaster,+TX",-96.7561082,32.5920798
"New+Castle,+PA",-80.34700900000001,41.0036719
"Mather,+CA",-121.2783728,38.5434594
"Phillipsburg,+NJ",-75.1901761,40.69370989999999
"Kernersville,+NC",-80.07365329999999,36.1198588
