"Sarasota, FL 34237 (Park East area)",3
"Niles, MI 49120",3
"Goldsboro, NC 27534",3
"Fresno, CA 93702 (Roosevelt area)",3
"SoHo, NY",3
"Bath, MI 48808",3
"Jersey Village, TX 77041",3
"Owosso, MI",3
"Seffner, FL",3
"Flushing, NY 11367",3
"Jacksonville, FL 32244 (Oak Hill area)",3
"Citrus Heights, CA",3
"Perris, CA 92571",3
"Melrose, MA 02176",3
"Kernersville, NC",3
"Huntington, IN 46750",3
"Jefferson, LA",3
"Haddon Heights, NJ",3
"Washington, DC 20210 (Capitol Hill area)",3
"Plympton, MA",3
"Camp Parks, CA",3
"Middletown, NJ 07748",3
"Wapakoneta, OH",3
"Marion, NC",3
"Clinton, NJ 08809",3
"Sacramento, CA 94203 (Alkali Flat area)",3
"Ambridge, PA 15003",3
"New Britain, PA 18901",3
"Kalamazoo, MI 49003",3
"College Park, MD 20741",3
"Bellingham, MA",3
"Garden City, NY 11531",3
"National City, CA",3
"Flowery Branch, GA",3
"Jamul, CA",3
"Winnetka, IL 60093",3
"New York, NY 10122 (Chelsea area)",3
"Ashtabula, OH",3
"Schaumburg, IL 60194",3
"Camp Lejeune, NC 28547",3
"San Luis Obispo, CA 93407",3
"Orlando, FL 32831",3
"Lenexa, KS 66227",3
"Meraux, LA",3
"Albany, NY 12204 (North Albany-Shaker Park area)",3
"Schenectady, NY 12309",3
"Anchorage, AK 99515 (Bayshore-Klatt area)",3
"Havelock, NC",3
"Miami, FL 33193",3
"Takoma Park, MD 20912",3
"Swansea, IL",3
"Weatherford, TX",3
"Pleasantville, IA 50225",3
"Springfield, IL 62701",3
"Prosper, TX",3
"Denver, CO 80123",3
"Pittsburgh, PA 15223 (Central Lawrenceville area)",3
"Lawrenceville, VA",3
"Auburn, MA 01501",3
"Waconia, MN",3
"Baltimore, MD 21228",3
"Madison, TN 37115",3
"Coconut Creek, FL",3
"Cromwell, CT 06416",3
"Haymarket, VA",3
"Claremont, NC 28610",3
"West Columbia, SC 29172",3
"West Columbia, SC 29170",3
"Pleasantville, NY",3
"Leland, NC 28451",3
"White House, TN",3
"Albuquerque, NM 87198 (Downtown area)",3
"Metuchen, NJ 08840",3
"Kennedy Space Center, FL 32815",3
"Rosedale, MD 21237",3
"Claremont, CA 91711",3
"Davie, FL 33328",3
"San Bernardino County, CA",3
"Washington Court House, OH 43160",3
"Township of Lyon, MI",3
"North Chesterfield, VA",3
"Stanwood, WA",3
"Grove City, PA",3
"Royersford, PA",3
"Des Moines, IA 50312 (Ingersoll Park area)",3
"Myerstown, PA",3
"Hinsdale, IL",3
"Clayton, IN",3
"Pasadena, TX 77504",3
"Lehi, UT 84005",3
"Minneapolis, MN 55441",3
"Raymond, OH 43067",3
"Greene, NY 13778",3
"Jacksonville, FL 32233 (Holly Oaks area)",3
"Bedford, OH",3
"Croydon, PA",3
"Dade City, FL",3
"Ellenwood, GA 30294",3
"Murray, UT 84107",3
"Lumberton, NJ 08048",3
"Camp Smith, HI",3
"La Puente, CA",3
"Delano, CA 93215",3
"Memphis, TN 38116 (White Haven-Coro Lake area)",3
"Aventura, FL 33180",3
"Versailles, KY",3
"Caldwell, ID",3
"Fort Worth, TX 76140",3
"Merritt Island, FL",3
"Pasadena, MD",3
"Sykesville, MD",3
"Green Bay, WI 54313",3
"Rochester, NY 14611 (19th Ward area)",3
"Lawrence, KS 66046",3
"Lawrence, KS 66044",3
"Worcester, MA 01607",3
"Bellevue, NE 68005",3
"Winter Haven, FL 33884",3
"Maricopa, AZ",3
"Ramsey, MN 55303",3
"Long Branch, NJ",3
"Kettering, OH 45409",3
"Tyndall AFB, FL 32403",3
"Elwood, IL 60421",3
"Brooklyn, NY 11229 (Gravesend-Sheepshead Bay area)",3
"Powder Springs, GA 30127",3
"Peoria, AZ 85345",3
"Erie, PA 16508",3
"Saint Johns, MI 48879",3
"Medford, NJ",3
"Red Bud, IL 62278",3
"Espanola, NM 87532",3
"Arlington, TX 76017 (Southwest area)",3
"Willow Grove, PA 19090",3
"Brandywine, MD",3
"Santa Barbara, CA 93103",3
"Santa Barbara, CA 93105",3
"Taylorsville, UT 84123",3
"Paramount, CA",3
"Blacksburg, VA 24062",3
"Warren, MI 48088",3
"Grass Lake, MI 49240",3
"Mount Holly, NC",3
"South Weymouth, MA 02190",3
"Lake Forest, CA 92609",3
"St. Louis, MO 63136",3
"Yarmouth, MA",3
"Parma, OH 44130",3
"Chandler, AZ 85286",3
"Brooklyn, NY 11210 (Mapleton-Flatlands area)",3
"Baltimore, MD 21210 (Roland Parl-Homewood-Guilford area)",3
"Northfield, IL 60093",3
"La Mesa, CA 91942",3
"Alma, MI 48801",3
"Avondale, PA",3
"Colorado Springs, CO 80917 (Powers area)",3
"Latrobe, PA 15650",3
"Hollis, NH",3
"Lake Bluff, IL",3
"Brunswick, ME 04011",3
"Cazenovia, NY 13035",3
"Aiea, HI 96701",3
"Grand Ledge, MI",3
"Newton, MA 02459",3
"Dallas, TX 75228 (Northeast Dallas area)",3
"Millersburg, PA 17061",3
"Township of Canton, SD",3
"Babson Park, MA",3
"Tracy, CA 95304",3
"Mead, WA 99021",3
"Astoria, NY 11106",3
"Los Angeles, CA 90004",3
"Los Angeles, CA 90003",3
"New York, NY 10037 (Harlem area)",3
"Robesonia, PA",3
"Bromley, KY",3
"Browns Summit, NC",3
"Riverside, RI",3
"Romeo, MI",3
"Broomfield, CO 80023",3
"Washington, DC 20201 (South West area)",3
"Norton, MA 02766",3
"Canton, MI 48188",3
"Highlands Ranch, CO 80130",3
"Lebanon, PA 17046",3
"Sterling Heights, MI 48314",3
"Oak Park, IL 60304",3
"Des Moines, IA 50315 (Magnolia Park area)",3
"Bristol, VA 24201",3
"Landen, OH",3
"Saint Charles, MO 63304",3
"Cincinnati, OH 45247",3
"Toledo, OH 43623",3
"Babylon, NY",3
"Township of Wall, NJ 07727",3
"Delano, MN 55328",3
"Ixonia, WI",3
"Clifton, NJ 07014",3
"Peoria, AZ 85382",3
"Hutto, TX 78634",3
"Rural Hall, NC",3
"Syracuse, NY 13215",3
"Palatine, IL 60067",3
"Fenton, MI 48430",3
"Kennebunk, ME",3
"Midway, UT 84049",3
"Los Angeles, CA 90029",3
"Yorba Linda, CA 92887",3
"Hastings, MN",3
"Lake Ronkonkoma, NY",3
"Portland, OR 97227 (Boise area)",3
"East Setauket, NY 11733",3
"Cherry Valley, IL",3
"Bronx, NY 10471 (Riverdale area)",3
"Bethel Park, PA 15102",3
"Douglassville, PA 19518",3
"Williamston, NC",3
"Fayetteville, NC 28314",3
"Philadelphia, PA 19121 (Brewerytown area)",3
"Clarksville, MD",3
"Saint Paul, MN 55128",3
"Hacienda Heights, CA",3
"Saint Paul, MN 55120",3
"East Saint Louis, IL",3
"Lawrence, KS 66049",3
"Fort Pierce, FL 34981",3
"Saint Petersburg, FL 33709",3
"Walden, NY",3
"Glassboro, NJ 08028",3
"Plattsburgh, NY",3
"North Grafton, MA",3
"Kalamazoo, MI 49008 (Westnedge Hill area)",3
"Lowell, MI",3
"Glenside, PA 19038",3
"Humble, TX 77346 (Far Northeast area)",3
"Winter Haven, FL 33880",3
"Southfield, MI 48086",3
"Farrell, PA 16121",3
"McClellan, CA",3
"Ro Grande Municipio, PR",3
"Erie, PA 16510",3
"Pharr, TX 78577",3
"Palisades, NY",3
"Alexandria, VA 22305 (North Ridge-Rosemont area)",3
"Salt Lake City, UT 84117",3
"Seguin, TX",3
"Leonardtown, MD",3
"Philadelphia, PA 19119 (Chestnut Hill area)",3
"Bel Air, MD 21015",3
"Riviera Beach, FL 33404",3
"Los Angeles, CA 90041",3
"Fort Washington, MD 20744",3
"Fort Totten, NY",3
"Portland, OR 97233 (Centennial area)",3
"Riverdale, NY",3
"Xenia, OH",3
"Humble, TX 77396",3
"Marietta, GA 30090",3
"Kirtland AFB, NM 87117",3
"Lemoore, CA 93246",3
"North Huntingdon, PA",3
"Farmingdale, NJ 07727",3
"Milton, GA",3
"Salt Lake City, UT 84180 (Downtown area)",3
"Wesley Chapel, FL",3
"Manlius, NY 13104",3
"Axis, AL 36505",3
"Lansing, KS",3
"Powell, OH 43065",3
"Miami, FL 33138 (Upper Eastside area)",3
"Little Ferry, NJ",3
"Nashville, TN 37230 (Edgehill area)",3
"Berlin, MA",3
"Wheat Ridge, CO 80034",3
"Boston, MA 02122 (South Dorchester area)",3
"Columbia, IL 62236",3
"Indian Trail, NC",3
"Austin, NY",3
"Ephrata, PA",3
"Fort Lauderdale, FL 33325",3
"Rockwall, TX 75087",3
"East Jordan, MI 49727",3
"Dixon, IL 61021",3
"Claremore, OK",3
"Berkley, MI",3
"Swedesboro, NJ",3
"Hatboro, PA 19040",3
"Little Rock, AR 72206",3
"Homewood, IL",3
"Bainbridge Island, WA 98110",3
"Louisville, OH 44641",3
"Decatur, GA 30032",3
"Tri-Cities, WA",3
"Lebanon, VA 24266",3
"West Middlesex, PA",3
"Fresno, CA 93720 (Woodward Park area)",3
"Long Beach, CA 90840",3
"Beardstown, IL",3
"Waunakee, WI 53597",3
"Los Angeles, CA 90069",3
"Fox River Grove, IL",3
"Laguna Niguel, CA 92677",3
"Sacramento, CA 95827",3
"Sacramento, CA 95820",3
"Streetsboro, OH 44241",3
"Lockbourne, OH",3
"Houston, TX 77053 (Southwest area)",3
"Corpus Christi, TX 78411 (Central City area)",3
"Saint Marys, OH 45885",3
"Holly Hill, FL",3
"Crestview, FL",3
"Reading, PA 19605",3
"Tyrone, GA",3
"Middleburg, FL 32068",3
"Goodlettsville, TN 37072",3
"College Station, TX 77842",3
"Mount Vernon, NY",3
"Cincinnati, OH 45232 (Winton Place area)",3
"Bayonne, NJ",3
"Marshall, MI 49068",3
"Severna Park, MD",3
"Angleton, TX 77515",3
"Provo, UT 84601",3
"Thousand Oaks, CA 91360",3
"West Branch, MI",3
"Green Cove Springs, FL",3
"Reamstown, PA 17567",3
"Suffolk, VA 23434",3
"Sharon, MA 02067",3
"Rego Park, NY",3
"Cedar Hill, TX",3
"Cleveland, OH 44104 (Kinsmith area)",3
"Fuquay-Varina, NC 27526",3
"Granite City, IL 62040",3
"Parma, MI",3
"Ball Ground, GA",3
"San Francisco, CA 94128",3
"Toledo, OH 43620 (Olde Towne area)",3
"Sellersburg, IN 47172",3
"Monument, CO",3
"Stony Point, NC",3
"Sahuarita, AZ 85629",3
"Rockford, TN",3
"Brookline, MA 02446",3
"Fredericksburg, VA 22407",3
"Green Bay, WI 54303",3
"Philadelphia, PA 19128 (Roxborough area)",3
"Orange, TX 77630",3
"Lilburn, GA",3
"El Paso, TX 79925 (Cielo Vista area)",3
"Fresno, CA 93727 (McLane area)",3
"Hickam AFB, HI 96853 (Airport area)",3
"New Lenox, IL 60451",3
"Saint Gabriel, LA",3
"Omaha, NE 68110",3
"Kenner, LA",3
"Owosso, MI 48867",3
"Northampton, MA 01060",3
"Northampton, MA 01061",3
"Forest, VA 24551",3
"Corona, CA 92881",3
"Birmingham, AL 35204",3
"Birmingham, AL 35202",3
"Southbridge, MA",3
"Brandywine, MD 20613",3
"Tucson, AZ 85747",3
"Avon, CT 06001",3
"Ardsley, NY 10502",3
"Portland, OR 97219 (Far Southwest area)",3
"Indian Head, MD 20640",3
"Algonac, MI",3
"New Prague, MN 56071",3
"Tamarac, FL 33351",3
"Memphis, TN 38117 (East Memphis-Colonial-Yorkshire area)",3
"Westwood, KS",3
"Morganton, NC 28655",3
"New Orleans, LA 70114 (Behrman area)",3
"Bloomington, MN 55437",3
"Bessemer, AL 35023",3
"Katonah, NY",3
"Joliet, IL 60436",3
"Daphne, AL",3
"Lemont Furnace, PA",3
"Surprise, AZ 85374",3
"Hartford, CT 06114 (South Meadows area)",3
"Butler, WI 53007",3
"Skaneateles, NY",3
"Doylestown, PA 18902",3
"Fletcher, NC 28732",3
"Eagan, MN 55123",3
"Holladay, UT 84124",3
"Kansas City, MO 64127 (East Community Team North area)",3
"Decatur, IN",3
"West Sacramento, CA 95605",3
"Weymouth, MA 02189",3
"Knoxville, TN 37920",3
"Belvidere, IL 61008",3
"Grosse Pointe Woods, MI",3
"Washington, DC 20405 (Downtown area)",3
"Norwood, OH",3
"Buffalo, NY 14215 (Kensington area)",3
"Bronx, NY 10452 (High Bridge area)",3
"Conshohocken, PA 19429",3
"Hiram, GA 30141",3
"Denver, CO 80207 (Park Hill area)",3
"Davenport, FL",3
"Agoura Hills, CA 91301",3
"Farmers Branch, TX 75234",3
"Elkins, WV 26241",3
"Menard, IL 62259",3
"Limerick, PA 19468",3
"Portland, OR 97206 (Mount Scott area)",3
"Selma, TX",3
"Holland, OH",3
"Weirton, WV",3
"San Jose, CA 95120 (Almaden Valley area)",3
"Waterville, OH",3
"Mesquite, TX 75150",3
"Buffalo, NY 14224",3
"Trenton, MI",3
"Irvington, NY 10533",3
"East Dundee, IL",3
"Burien, WA 98166",3
"Niagara Falls, NY 14303",3
"Niagara Falls, NY 14304",3
"Lutherville, MD",3
"Hurst, TX",3
"El Paso, TX 79905 (Central area)",3
"Omaha, NE 68134",3
"New Paltz, NY 12561",3
"Bluffdale, UT 84065",3
"Middlesex, NJ",3
"Elizabeth, NJ 07201",3
"Marshall, MI",3
"Orange, TX",3
"Port Charlotte, FL",3
"Dallas, TX 75217 (Southeast Dallas area)",3
"South Hackensack, NJ 07606",3
"West Springfield, MA",3
"Cleveland, OH 44110 (South Collinwood area)",3
"Christiansburg, VA",3
"Brookline, MA 02445",3
"Levittown, NY 11756",3
"Coopersburg, PA",3
"Vinings, GA",3
"Clemmons, NC 27012",3
"South Amboy, NJ 08879",3
"South Norwalk, CT",3
"Naples, FL 34110",3
"Sapulpa, OK 74066",3
"Sapulpa, OK 74067",3
"Lexington, KY 40513",3
"Chicago, IL 60628 (Roseland area)",3
"Norwalk, CA 90650",3
"Time, IL",3
"West Groton, MA",3
"El Paso, TX 79936 (Las Tierras area)",3
"Liberty, MO",3
"Millville, NJ 08332",3
"West Valley City, UT 84119",3
"Bridgeview, IL",3
"Denver, CO 80227",3
"Biscoe, NC",3
"Stoughton, WI",3
"Macon, GA 31297",3
"Redford, MI 48240",3
"Ralston, NE",3
"Bridge City, LA",3
"Baldwin Park, CA 91706",3
"Saint Rose, LA",3
"Sealy, TX",3
"Hartford, CT 06183 (Downtown area)",3
"Spring, TX 77379",3
"Portland, OR 97236 (Pleasant Valley area)",3
"Ridgefield, WA 98642",3
"Carpinteria, CA 93013",3
"Dauphin County, PA",3
"Brenham, TX",3
"Lincoln, NE 68503 (Hartley area)",3
"Saxonburg, PA 16056",3
"Lordstown, OH",3
"West Saint Paul, MN",3
"Union City, GA 30291",3
"Adel, IA 50003",3
"Revere, MA",3
"Racine, WI 53402",3
"Huntingdon Valley, PA",3
"Atlanta, GA 30310 (Oakland City area)",3
"Clarksville, IN 47129",3
"Spring, TX 77380",3
"Kingsville, TX",3
"Poolesville, MD",3
"Farmington, MI 48331",3
"Turlock, CA 95382",3
"Wichita, KS 67217",3
"West Olive, MI",3
"Harleysville, PA",3
"North Bergen, NJ 07047",3
"Bethesda, MD 20810",3
"Kenneth City, FL 33709",3
"Beaverton, OR 97007",3
"Smithfield, NC",3
"Carrboro, NC 27510",3
"Township of West Windsor, NJ",3
"Roslindale, MA",3
"Long Beach, CA 90801",3
"Monmouth Junction, NJ",3
"Dalton, GA",3
"Herndon, VA 20172",3
"Ypsilanti, MI 48198",3
"Fort Worth, TX 76112 (Eastside area)",3
"Bronx, NY 10457 (Tremont area)",3
"Minooka, IL 60447",3
"Aurora, CO 80017 (Aurora Highlands area)",3
"Longview, TX 75602",3
"Hidalgo, TX 78557",3
"Eastwick, PA",3
"Cocoa, FL",3
"Chicago, IL 60649 (South Shore area)",3
"Washington, DC 20420 (Downtown area)",3
"O'Fallon, MO 63376",3
"Bountiful, UT 84010",3
"Westlake Village, CA 91361",3
"Beverly Hills, CA 90212",3
"Bucks County, PA",3
"Oklahoma City, OK 73130",3
"Oklahoma City, OK 73131",3
"Shady Grove, PA",3
"Coral Springs, FL 33071",3
"Coral Springs, FL 33076",3
"Lafayette, NJ",3
"Mount Pleasant, MI 48858",3
"Mount Pleasant, MI 48859",3
"Dickinson, TX",3
"Saugus, MA",3
"Gloucester, VA",3
"Clinton Township, MI 48036",3
"Mendham, NJ 07945",3
"Garnet Valley, PA 19060",3
"San Marcos, CA 92096",3
"Madison, AL 35756",3
"Dulles, VA 20189",3
"Santa Maria, CA 93455",3
"Fife, WA 98424",3
"Briarcliff Manor, NY",3
"La Grange, KY",3
"Hollis, NH 03049",3
"Anchorage, AK 99518 (Taku-Campbell area)",3
"Hart, MI",3
"DeForest, WI",3
"Woodland, CA 95695",3
"Whitehall, MI",3
"Fulton, NY 13069",3
"East Fishkill, NY",3
"Berlin, NJ 08009",3
"Charter Township of Harrison, MI",3
"Oxford, MI",3
"Clarence, NY",3
"Cape Cod, MA",3
"Fort Mitchell, KY",3
"Bloomington, IN",3
"Pulaski, VA",3
"Pico Rivera, CA 90660",3
"Charlotte, NC 28214 (Wildwood area)",3
"Hall, NY",3
"Thornton, CO 80023",3
"Skaneateles Falls, NY",3
"Fort Wayne, IN 46815 (Maplewood Park area)",3
"Montgomeryville, PA",3
"Alburtis, PA",3
"Doral, FL 33178",3
"Baltimore, MD 21264 (Reservoir Hill-Bolton Hill area)",3
"Jacksonville, FL 32211 (Alderman Park area)",3
"New Hope, PA 18938",3
"Newburyport, MA 01950",3
"Fort Lesley J McNair, DC",3
"Marysville, CA 95901",3
"Mineola, NY 11501",3
"Dayton, OH 45409",3
"Paola, KS 66071",3
"Tallahassee, FL 32310",3
"Tallahassee, FL 32317",3
"Huntsville, TX",3
"West Nyack, NY",3
"Burbank, CA 91501",3
"Biddeford, ME",3
"Highland Village, TX",3
"Minster, OH",3
"Church Street, UT",3
"Newington, NH",3
"East Moline, IL 61244",3
"Grass Valley, CA 95945",3
"Canton, OH 44718",3
"Phoenix, AZ 85015 (Alhambra area)",3
"Wichita, KS 67207 (Chisholm Creek area)",3
"Duquesne, PA",3
"Deepwater, NJ",3
"Machesney Park, IL",3
"Newport, DE",3
"Hernando, MS 38632",3
"Kennewick, WA 99337",3
"Sanford, FL 32773",3
"Chestnut Hill, MA 02467",3
"Denver, CO 80230 (Central East Denver area)",3
"Saint Paul, MN 55116 (Highland area)",3
"Mount Vernon, IA 52314",3
"N Charleston, SC",3
"Valley Stream, NY 11580",3
"Uniondale, NY 11553",3
"Mission Viejo, CA 92691",3
"Mission Hills, CA",3
"Sidney, OH 45365",3
"Clinton, OH",3
"Dearborn Heights, MI",3
"San Diego, CA 92150",3
"Atlanta, GA 30321 (Downtown area)",3
"Suffern, NY",3
"Peoria, IL 61602",3
"Jonesboro, GA 30236",3
"West Nyack, NY 10994",3
"Pleasant Hill, IA 50327",3
"Goose Creek, SC",3
"Philadelphia, PA 19140 (Hunting Park area)",3
"Ashland, VA",3
"Atlanta, GA 39901",3
"Rancho Dominguez, CA 90220",3
"New City, NY 10956",3
"Parma, OH 44129",3
"Cedar Springs, MI 49319",3
"Jamaica, NY 11432",3
"Dover, NH 03820",3
"Chicopee, MA 01013",3
"Wood County, OH",3
"DeWitt, NY",3
"Seven Hills, OH 44131",3
"Ravenna, OH",3
"Garland, TX 75040",3
"Oak Ridge, NJ",3
"Arvada, CO 80003",3
"Arcadia, CA 91006",3
"Peachtree, GA",3
"Fulton, IL 61252",3
"Fletcher, NC",3
"Smithtown, NY",3
"Heathrow, FL 32746",3
"Kunia, HI",3
"Blythewood, SC 29016",3
"Leland, NC",3
"Dallas, TX 75227 (Southeast Dallas area)",3
"Upper Saddle River, NJ 07458",3
"Foothill, UT",3
"Puyallup, WA 98374",3
"Lake Nona, FL",3
"Montpelier, OH 43543",3
"Norfolk, VA 23551",3
"Middletown, VA 22649",3
"Los Angeles, CA 90022",3
"Syracuse, NY 13206 (Eastwood area)",3
"Louisville, KY 40232",3
"Fairhaven, MA",3
"Aberdeen, NJ 07747",3
"East Chicago, IN",3
"Luke AFB, AZ",3
"Dayton, OH 45405 (North Riverdale area)",3
"Moncks Corner, SC 29461",3
"Arden, NC 28704",3
"Morton, IL 61550",3
"Hallandale Beach, FL 33009",3
"Prince George, VA 23875",3
"Lorton, VA 22199",3
"Commack, NY",3
"Santa Ana, CA 92702",3
"Picatinny Arsenal, NJ 07806",3
"Council Bluffs, IA 51501",3
"Stockton, CA 95205",3
"Nassau County, NY",3
"Upland, CA 91786",3
"Hyattsville, MD 20782",3
"Pineville, NC",3
"Leesburg, FL",3
"Covina, CA",3
"Quincy, FL 32351",3
"San Pablo, CA",3
"Roanoke, VA 24011",3
"Detroit, MI 48210",3
"Los Lunas, NM",3
"Petoskey, MI",3
"Cedar Rapids, IA 52403",3
"Marcus Hook, PA 19061",3
"Rochester, NY 14603 (Central Business District area)",3
"Portland, OR 97203 (Cathedral Park area)",3
"Texas Gulf Coast, TX",3
"Montebello, CA",3
"Monterey Park, CA 91755",3
"Pembroke, NC",3
"Moffett Field, CA 94035",3
"Yonkers, NY 10710",3
"Sterling, MI",3
"Lubbock, TX 79414",3
"Lubbock, TX 79415",3
"Kearny Mesa, CA",3
"Goodfield, IL 61742",3
"Parker, CO 80138",3
"Woods Cross, UT",3
"Sanford, NC",3
"Charlotte, NC 28278",3
"Kutztown, PA",3
"San Antonio, TX 78240",3
"Baltimore, MD 21234",3
"Hendersonville, TN 37075",3
"Charlotte Hall, MD",3
"Hialeah, FL 33016",3
"Woodbury, NJ",3
"Lexington, SC",3
"Hazlet, NJ",3
"Goodrich, TX 77335",3
"Shrewsbury, NJ 07702",3
"Fenton, MI",3
"Stratham, NH",3
"Sturbridge, MA 01566",3
"Tigard, OR 97223",3
"North Aurora, IL",3
"Township of Franklin, NJ",3
"Lathrop, CA",3
"Garland, TX 75042",3
"Santa Monica, CA 90402",3
"Waco, TX 76701",3
"Jackson Heights, NY 11372",3
"Acworth, GA 30101",3
"Duluth, GA 30026",3
"Milton, PA",3
"Andrews AFB, MD 20762",3
"DeLand, FL 32720",3
"Tampa, FL 33647",3
"Altoona, IA",3
"Hanford, WA",3
"Mukwonago, WI",3
"Santee, CA",3
"Lapeer, MI",3
"Amityville, NY 11701",3
"Stanford, CA",3
"Port Chester, NY 10573",3
"Forest Park, IL 60130",3
"Armonk, NY",3
"Rhinebeck, NY 12572",3
"Macon, GA 31206",3
"Center, TX 75935",3
"Chagrin Falls, OH 44023",3
"Township of Hamilton, NJ",3
"Stanton, CA",3
"Maple Plain, MN 55359",3
"Anamosa, IA",3
"Harwood Heights, IL",3
"Worcester, MA 01615",3
"Hines, IL 60141",3
"Vancouver, WA 98682",3
"Cheswick, PA",3
"Cedar Hill, TX 75104",3
"Ankeny, IA 50023",3
"Pflugerville, TX 78660",3
"Jersey City, NJ 07306 (Journal Square area)",3
"Minooka, IL",3
"Saint Paul Park, MN",3
"Douglasville, GA",3
"Holland, OH 43528",3
"Laurel, MD 20709",3
"Fort Worth, TX 76111 (Northeast area)",3
"Indianapolis, IN 46224",3
"Shelby, NC",3
"Rockford, IL 61101",3
"Denton, TX 76207",3
"Austin, TX 78748",3
"Gainesville, FL 32653",3
"Denison, TX 75020",3
"Sherman, TX",3
"Hammond, IN 46324",3
"Orange, CA 92866",3
"Glendale, CA 91204",3
"Glendale, CA 91205",3
"Carbondale, IL 62901",3
"Cape May Court House, NJ 08210",3
"River Grove, IL 60171",3
"Douglas County, CO",3
"La Palma, CA",3
"Mont Belvieu, TX",3
"Zion, IL",3
"Swannanoa, NC 28778",3
"Tarboro, NC 27886",3
"Pensacola, FL 32511",3
"McChord AFB, WA",3
"Chandler, AZ 85248",3
"Sunrise, FL 33325",3
"Wilmington, DE 19802",3
"La Puente, CA 91744",3
"White Bear Lake, MN 55110",3
"Santa Cruz, CA 95062",3
"Santa Cruz, CA 95064",3
"Montoursville, PA 17754",3
"Albuquerque, NM 87190",3
"Lynnwood, WA 98087",3
"Sherman, TX 75092",3
"Reed City, MI",3
"Pleasanton, TX",3
"Ballston Spa, NY",3
"Sioux Falls, SD 57101",3
"Las Vegas, NV 89141",3
"North Little Rock, AR 72116",3
"Clearfield, UT 84016",3
"Orlando, FL 32805 (Clear Lake area)",3
"Napa, CA 94558",3
"Studio City, CA 91604",3
"Hollywood, FL 33019",3
"East Alton, IL 62024",3
"Cortlandt Manor, NY 10567",3
"Fairhope, AL 36532",3
"Fort Myers, FL 33908",3
"Andover, MA 05544",3
"Riverhead, NY 11901",3
"Caledonia, WI",3
"Memphis, TN 38152 (East Memphis-Colonial-Yorkshire area)",3
"Palmyra, WI 53156",3
"Titusville, FL",3
"Dupo, IL 62239",3
"Oakwood, GA 30566",3
"Hermosa Beach, CA",3
"Las Vegas, NV 89104 (Huntridge area)",3
"Harrisburg, PA 17104",3
"Greenville, MI",3
"Kings Mountain, NC",3
"Middleburg, FL",3
"Massillon, OH 44646",3
"Oshkosh, WI 54904",3
"Chicago, IL 60621 (Englewood area)",3
"Carlisle, PA 17015",3
"St. Louis, MO 63134",3
"Orange Park, FL 32073",3
"Clinton, NC",3
"Philadelphia, PA 19134 (Richmond area)",3
"Chardon, OH 44024",3
"The Villages, FL",3
"Irvine, CA 92697",3
"Worthington, OH 43085 (Worthington area)",3
"Jenison, MI 49428",3
"Farmington, NY 14425",3
"Columbia, SC 29206",3
"Columbia, SC 29205",3
"Summit County, OH",3
"Pinehurst, NC",3
"Spanish Fork, UT",3
"New Britain, CT 06050",3
"Hamtramck, MI",3
"Sioux Falls, SD 57106",3
"Livingston, CA 95334",3
"Redmond, WA 98073",3
"Camarillo, CA 93012",3
"West Chicago, IL 60185",3
"San Marcos, CA",3
"Jersey, NC",3
"Tolleson, AZ 85353 (Estrella area)",3
"South Park, PA",3
"Clarks Summit, PA",3
"Arlington, TX 76013 (West area)",3
"Mulberry, FL",3
"Du Bois, PA 15801",3
"Olney, MD",3
"Elizabeth, NJ 07202",3
"Stoneham, MA 02180",3
"New York, NY 10155 (Midtown area)",3
"Archbald, PA 18403",3
"Drexel Hill, PA",2
"Covington, KY 41017",2
"St. Louis, MO 63145",2
"Round Lake Beach, IL",2
"Hawthorne, NY 10532",2
"Harrisburg, PA 17120",2
"Saint Cloud, FL 34769",2
"Foley, AL 36536",2
"Allendale, MI 49401",2
"Atlanta North, GA",2
"Irving, TX 75060",2
"Bridgewater, VA 22812",2
"Dickerson, MD",2
"Plattsburgh, NY 12903",2
"Rochester, NY 14615",2
"Gordon, GA",2
"Nichols, NY 13812",2
"Vandergrift, PA",2
"Nashville, NC",2
"Sturbridge, MA",2
"Menands, NY 12204 (North Albany-Shaker Park area)",2
"Athens, TX",2
"Jersey City, NJ 07304 (Bergen-Lafayette area)",2
"Sierra Vista, AZ 85613",2
"Bronx, NY 10466 (Wakefield-Williamsbridge area)",2
"Dallas, TX 75233 (Winnetka Heights area)",2
"Parkland, FL",2
"Lemont Furnace, PA 15456",2
"Ellicott City, MD 21043",2
"Wilmer, TX",2
"Tarentum, PA",2
"Grandview Heights, OH 43212",2
"Stockton, CA 95215",2
"Brewerton, NY 13029",2
"Victoria, TX 77901",2
"Michigan Center, MI",2
"South Saint Paul, MN",2
"New York, NY 10285 (Battery Park area)",2
"Kerrville, TX",2
"Henrico, VA 23231",2
"New York, NY 10151 (Midtown area)",2
"South Miami, FL",2
"Fort Bliss, TX 79918",2
"Tarpon Springs, FL 34689",2
"Minneapolis, MN 55407 (Powderhorn Park area)",2
"West Carrollton City, OH 45449",2
"Macedonia, OH 44056",2
"Toano, VA 23168",2
"Darien, CT",2
"Altoona, PA 16603",2
"Seattle, WA 98125 (Victory Heights area)",2
"Anaheim Hills, CA",2
"Oxnard, CA 93033",2
"West Palm Beach, FL 33402",2
"Ames, IA 50010",2
